sample_id,ssim,psnr,lpips
390,0.461695,17.007366,0.040616
391,0.611249,20.590897,0.031769
392,0.505370,17.635158,0.039066
393,0.600619,18.766909,0.030481
394,0.495367,17.865965,0.038986
395,0.599743,19.205369,0.031674
396,0.626987,19.101837,0.023673
397,0.499935,17.205358,0.048613
398,0.596516,18.821094,0.030338
399,0.327110,15.450864,0.062474
400,0.561497,19.425326,0.029984
401,0.462918,17.198684,0.033425
402,0.550786,17.839689,0.039016
403,0.542886,19.178922,0.024551
404,0.476395,16.750677,0.046845
405,0.367543,16.398010,0.045100
406,0.624308,20.232321,0.026375
407,0.455061,16.307521,0.066559
408,0.552193,18.333712,0.040145
409,0.520412,18.272142,0.035294
410,0.355833,16.239972,0.049279
411,0.497704,17.931904,0.031234
412,0.673248,21.365068,0.022724
413,0.512568,17.816145,0.057176
414,0.472529,17.622895,0.040015
415,0.428730,16.192589,0.033532
416,0.352418,15.945357,0.038175
417,0.485441,17.313123,0.032288
418,0.540653,18.453846,0.029275
419,0.629615,19.290284,0.021000
420,0.576906,18.527232,0.038896
421,0.543138,19.165641,0.042388
422,0.502255,18.330827,0.029254
423,0.398096,15.604466,0.043319
424,0.420944,16.338182,0.049634
425,0.494095,18.385676,0.024784
426,0.579265,19.661266,0.022335
427,0.502959,17.715696,0.028342
428,0.412093,16.437563,0.048441
429,0.557102,18.922523,0.028891
430,0.451349,15.931648,0.033618
431,0.587517,19.714945,0.018444
432,0.472401,16.904631,0.028239
433,0.319005,14.935977,0.057970
434,0.642649,21.202981,0.029945
435,0.561517,18.605878,0.030104
436,0.550729,17.851926,0.047438
437,0.646870,19.533620,0.027860
438,0.454058,18.740979,0.040118
439,0.505111,17.880480,0.037752
440,0.605719,20.066689,0.021358
441,0.439801,16.364571,0.050150
442,0.621028,20.233169,0.024281
443,0.467220,17.125803,0.029471
444,0.369507,16.114710,0.029889
445,0.447935,16.886767,0.028287
446,0.585435,18.508233,0.034152
447,0.602332,19.285097,0.022037
448,0.380002,17.231073,0.057561
449,0.470447,16.813285,0.033682
450,0.424038,16.307225,0.040399
451,0.515882,18.069647,0.037250
452,0.493710,17.301795,0.048097
453,0.547449,18.119914,0.030323
454,0.394950,15.841014,0.038762
455,0.433452,16.909720,0.045760
456,0.531348,17.453706,0.061630
457,0.576837,18.738926,0.034567
458,0.570254,18.505057,0.043359
459,0.566001,18.571106,0.033431
460,0.440325,17.653314,0.030972
461,0.515492,17.560697,0.041149
462,0.612573,19.317706,0.027020
463,0.586411,20.329925,0.019621
464,0.669833,20.819273,0.027072
465,0.439332,17.006787,0.030028
466,0.617628,18.863303,0.034528
467,0.612729,19.176001,0.036614
468,0.624585,20.451875,0.022750
469,0.508664,17.549315,0.042439
470,0.446216,17.405996,0.028864
471,0.345212,14.761662,0.039917
472,0.436027,16.179140,0.051283
473,0.570576,18.235762,0.040431
474,0.429424,16.105469,0.036175
475,0.508378,17.543899,0.043899
476,0.417281,16.132547,0.043359
477,0.520462,18.052845,0.056247
478,0.631817,19.306575,0.026272
479,0.446676,16.354046,0.036489
480,0.557084,18.645638,0.024464
481,0.586961,19.566085,0.035194
482,0.519469,17.372475,0.034928
483,0.635469,20.494227,0.038442
484,0.556172,18.337490,0.048437
485,0.561636,18.721693,0.046583
486,0.461347,16.738078,0.038071
487,0.475138,16.954211,0.035537
488,0.542931,17.699521,0.048682
489,0.268986,13.632905,0.067669
490,0.507841,18.581195,0.035814
491,0.566205,18.293095,0.029920
492,0.560252,18.312552,0.036636
493,0.431953,16.599022,0.032833
494,0.585470,19.083361,0.032612
495,0.590081,19.487828,0.024933
496,0.445099,16.559322,0.042700
497,0.433478,16.309063,0.047782
498,0.431192,16.158492,0.039445
499,0.598781,20.264850,0.017844
500,0.605573,19.778626,0.032478
501,0.518875,17.879194,0.030460
502,0.574233,17.794665,0.050020
503,0.447665,16.412905,0.047487
504,0.642585,20.660687,0.021546
505,0.504411,18.716657,0.029768
506,0.516776,17.731519,0.034735
507,0.322285,14.031600,0.044181
508,0.650553,21.020244,0.024699
509,0.619326,19.140268,0.035734
510,0.434066,15.948518,0.042080
511,0.520123,17.776548,0.046344
512,0.502025,17.964472,0.051164
513,0.574062,18.460090,0.037186
514,0.435069,16.515228,0.028962
515,0.366725,15.908366,0.034038
516,0.519440,17.864591,0.058162
517,0.437606,16.964299,0.046516
518,0.318443,14.438231,0.064240
519,0.573027,19.224626,0.025916
520,0.580017,19.163831,0.041009
521,0.481004,17.618252,0.030102
522,0.540059,17.633213,0.045912
523,0.556574,19.034701,0.023212
