sample_id,ssim,psnr,lpips
396,0.218945,12.638299,0.073486
397,0.323788,14.547913,0.080667
398,0.189100,12.290524,0.097042
399,0.134939,11.132425,0.093506
400,0.244557,13.170874,0.052540
401,0.171722,11.579522,0.087160
402,0.228723,12.031514,0.084179
403,0.255720,12.616175,0.062359
404,0.339706,13.997793,0.110385
405,0.300508,14.230463,0.076837
406,0.178614,12.241491,0.103487
407,0.266040,13.832509,0.071207
408,0.186325,13.000000,0.104679
409,0.190335,12.089058,0.130311
410,0.159253,12.695224,0.100704
411,0.226981,12.668379,0.059770
412,0.290166,14.511102,0.049785
413,0.280287,14.843986,0.114029
414,0.133370,11.190368,0.069059
415,0.232031,12.309084,0.073218
416,0.207074,11.904684,0.077423
417,0.208311,12.726938,0.075946
418,0.191844,11.979153,0.096027
419,0.264630,12.790914,0.064609
420,0.274743,12.549542,0.069632
421,0.228293,12.896061,0.121459
422,0.397542,16.887880,0.045703
423,0.174380,11.367348,0.109937
424,0.208476,12.024158,0.082102
425,0.206740,12.259275,0.118371
426,0.291758,13.649629,0.068208
427,0.217803,12.044699,0.052114
428,0.146249,11.833917,0.064222
429,0.280510,13.551871,0.110375
430,0.174462,11.866366,0.067470
431,0.217921,12.553088,0.059103
432,0.270423,13.239177,0.085090
433,0.158203,11.025440,0.110911
434,0.256375,12.592367,0.083037
435,0.220705,11.793152,0.086176
436,0.185809,11.607751,0.116349
437,0.437282,14.412042,0.077013
438,0.164679,13.236036,0.085267
439,0.275573,13.581940,0.064277
440,0.363430,14.871196,0.058286
441,0.241908,12.177369,0.085511
442,0.226280,12.689541,0.084849
443,0.336100,14.398204,0.090804
444,0.265647,13.777982,0.055774
445,0.197955,12.989754,0.093389
446,0.270299,13.513922,0.114896
447,0.302180,13.111567,0.069294
448,0.179515,13.655111,0.105380
449,0.312348,13.830044,0.053995
450,0.245147,13.104511,0.075162
451,0.058421,9.799680,0.142483
452,0.175304,11.411095,0.101770
453,0.231136,12.362898,0.059118
454,0.206905,12.296600,0.083712
455,0.149404,11.275107,0.119604
456,0.253004,12.800077,0.113099
457,0.250896,13.158819,0.100894
458,0.175965,11.722071,0.132396
459,0.182632,12.195444,0.095543
460,0.188961,12.440554,0.080164
461,0.146627,11.021456,0.085604
462,0.445870,15.827955,0.069699
463,0.332482,14.493043,0.066401
464,0.406034,15.807073,0.061424
465,0.250586,13.182035,0.076461
466,0.243136,12.489092,0.087501
467,0.273662,13.341372,0.083410
468,0.285170,13.570070,0.083727
469,0.178613,12.186903,0.071715
470,0.186867,11.050857,0.118815
471,0.205730,11.887435,0.065532
472,0.197024,12.015714,0.063320
473,0.289130,13.423294,0.088465
474,0.335639,13.226572,0.070790
475,0.206945,12.105232,0.120380
476,0.191142,11.830043,0.081202
477,0.230235,12.730920,0.116328
478,0.287029,12.950725,0.053144
479,0.198872,12.033529,0.099952
480,0.252953,13.405057,0.108423
481,0.229478,12.516830,0.094680
482,0.339250,13.957357,0.077091
483,0.270064,13.474627,0.123247
484,0.234839,12.795374,0.107659
485,0.303159,13.995268,0.097207
486,0.151431,11.844744,0.112928
487,0.173525,11.213857,0.082622
488,0.154063,11.355512,0.136764
489,0.114180,10.392178,0.099858
490,0.252052,13.487422,0.099155
491,0.175598,12.130287,0.094133
492,0.183912,11.681628,0.102308
493,0.243652,12.576150,0.087291
494,0.294013,13.952531,0.092812
495,0.295349,15.226894,0.109337
496,0.251999,13.479373,0.090370
497,0.112849,10.792470,0.104809
498,0.260245,12.266912,0.064295
499,0.197382,12.622318,0.078611
500,0.200005,11.493235,0.097240
501,0.316394,14.104218,0.068045
502,0.281535,13.093366,0.112830
503,0.143449,11.340124,0.131397
504,0.315301,13.296053,0.067769
505,0.257930,13.914080,0.063040
506,0.215801,12.763376,0.056390
507,0.165333,10.860455,0.111525
508,0.279467,13.961207,0.095185
509,0.244871,13.227898,0.088154
510,0.237195,12.639172,0.086527
511,0.232923,11.824608,0.112877
512,0.163291,11.494530,0.139516
513,0.312184,14.462141,0.082169
514,0.271766,13.187391,0.104998
515,0.085824,10.907573,0.100774
516,0.299620,13.597703,0.110650
517,0.170352,12.198389,0.094524
518,0.209536,12.885805,0.069031
519,0.303125,14.306910,0.058076
520,0.311722,14.556227,0.060156
521,0.126621,11.666672,0.098513
522,0.217426,11.518955,0.106128
523,0.267837,13.502909,0.088629
524,0.243172,13.211247,0.078962
525,0.163010,11.599809,0.109459
526,0.323363,13.213758,0.077543
527,0.322632,15.974339,0.051033
528,0.209929,12.666866,0.077972
529,0.226076,12.936288,0.078249
530,0.288622,12.915692,0.090830
531,0.195216,12.018403,0.073552
532,0.192121,13.193651,0.081606
533,0.342365,13.936039,0.085690
534,0.323338,13.696492,0.088695
535,0.229670,12.697796,0.080544
536,0.149350,11.124315,0.093806
537,0.203385,12.136904,0.079092
538,0.207218,13.010219,0.087794
539,0.182309,12.715643,0.099953
540,0.162468,11.946358,0.143181
541,0.310038,13.042087,0.112567
542,0.271279,13.177750,0.090542
543,0.203820,12.595653,0.066991
544,0.282035,12.560639,0.085406
545,0.128443,11.647831,0.104005
546,0.189651,12.697371,0.110651
547,0.250184,12.687581,0.122012
548,0.216167,12.333933,0.135524
549,0.268004,13.394354,0.088264
550,0.322448,14.208894,0.069000
551,0.173183,11.349736,0.081337
552,0.210514,12.317811,0.097682
553,0.238371,12.867560,0.080369
554,0.163799,11.181844,0.078303
555,0.251555,12.841894,0.106096
556,0.236623,12.693570,0.095123
557,0.135730,11.385703,0.115306
558,0.355940,14.017888,0.080948
559,0.222479,12.755594,0.082951
560,0.234324,13.222051,0.097686
561,0.164196,11.937173,0.086220
562,0.214646,13.070586,0.084546
563,0.326002,14.007254,0.085201
564,0.236236,12.550490,0.119399
565,0.209416,12.051038,0.098908
566,0.129973,10.262797,0.142168
567,0.179711,11.247746,0.079417
568,0.301435,15.129311,0.077349
569,0.232561,12.186309,0.083886
570,0.376892,14.405579,0.067663
571,0.222248,13.285388,0.101927
572,0.253425,12.603547,0.149761
573,0.203675,12.479008,0.116136
574,0.264523,12.953532,0.092948
575,0.160968,12.593813,0.123010
576,0.390847,14.666197,0.104853
577,0.270728,12.922761,0.096398
578,0.084045,10.196399,0.131816
579,0.198963,12.518824,0.107679
580,0.270497,13.052317,0.081817
581,0.241144,13.835209,0.085379
582,0.254762,13.976355,0.094473
583,0.215561,12.887029,0.077680
584,0.153684,11.032059,0.102717
585,0.196163,11.184198,0.110413
586,0.176024,11.535147,0.099790
587,0.315106,14.157806,0.086351
588,0.234757,13.028992,0.081660
589,0.169392,11.525705,0.134801
590,0.156680,11.204736,0.082916
591,0.245806,13.283120,0.084717
592,0.286181,13.433895,0.081168
593,0.376996,15.040718,0.048543
594,0.162051,12.541888,0.061052
595,0.255071,13.098652,0.042494
596,0.243885,13.438528,0.079056
597,0.219940,12.848058,0.087494
598,0.148724,10.262110,0.126207
599,0.298366,13.613434,0.073308
600,0.180627,12.069333,0.089769
601,0.258610,13.628570,0.086593
602,0.283872,13.866132,0.093124
603,0.213816,12.111545,0.106051
604,0.245980,13.004565,0.075222
605,0.234765,12.566886,0.080026
606,0.225885,12.742180,0.102606
607,0.449866,15.985245,0.098251
608,0.313330,15.325308,0.060966
609,0.161356,10.791061,0.119135
610,0.254417,12.281718,0.100132
611,0.260767,13.777301,0.086386
612,0.216521,12.151149,0.056987
613,0.278391,13.389442,0.068867
614,0.210558,12.021138,0.098441
615,0.223261,13.262624,0.084049
616,0.242454,13.122226,0.066039
617,0.179031,11.222765,0.090920
618,0.235763,12.117953,0.103200
619,0.274790,13.637093,0.093404
620,0.183285,12.164864,0.080592
621,0.211616,12.542354,0.123866
622,0.301558,14.657608,0.058939
623,0.378300,15.023855,0.076601
624,0.257006,12.501029,0.092571
625,0.272439,13.793434,0.049940
626,0.193643,11.477744,0.100741
627,0.227732,11.986958,0.073914
628,0.124615,10.801896,0.123334
629,0.283037,13.122857,0.071873
630,0.279568,13.681513,0.069913
631,0.246212,12.896818,0.069615
632,0.087745,10.765311,0.081460
633,0.289316,13.970844,0.097253
